Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
D66,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,304.35,-205.2,90.0,top
D67,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,304.4,-182.375,0.0,top
D68,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,282.875,-170.275,0.0,top
D69,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,321.025,-170.15,0.0,top
D7,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,104.85,-106.675,0.0,top
D70,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,273.525,-205.55,0.0,top
D71,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,309.625,-160.65,0.0,top
D72,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,288.25,-153.4,0.0,top
D73,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,306.65,-147.95,0.0,top
D74,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,335.5,-206.5,0.0,top
D75,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,336.575,-184.75,0.0,top
D76,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,358.775,-206.6,0.0,top
D77,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,362.475,-188.425,0.0,top
D78,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,359.5,-165.525,0.0,top
D79,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,337.725,-147.65,0.0,top
D8,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,103.675,-92.425,0.0,top
D80,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,363.525,-139.15,0.0,top
D81,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,322.2,-139.425,0.0,top
D82,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,321.65,-115.9,0.0,top
D83,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,354.6,-127.625,0.0,top
D84,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,343.975,-106.25,0.0,top
D85,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,363.7,-107.2,0.0,top
D86,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,331.875,-103.875,0.0,top
D87,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,313.45,-107.925,0.0,top
D88,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,299.2,-108.05,0.0,top
D89,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,289.125,-118.975,0.0,top
D9,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,92.975,-85.4,0.0,top
D90,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,288.65,-137.625,0.0,top
D91,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,310.125,-94.375,0.0,top
D92,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,290.3,-91.9,0.0,top
D93,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,321.775,-85.6,0.0,top
D94,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,219.1,-102.275,0.0,top
D95,LED,LED_Everlight-SMD3528_3.5x2.8mm_67-21ST,244.275,-139.225,0.0,top
J1,Conn_02x20_Counter_Clockwise,PinHeader_2x20_P2.54mm_Vertical,256.95,-84.73,90.0,bottom
J3,Conn_02x01,TerminalBlock_bornier-2_P5.08mm,67.375,-83.425,180.0,bottom
J4,Conn_02x01,TerminalBlock_bornier-2_P5.08mm,69.5,-208.65,0.0,bottom
J5,Conn_02x20_Counter_Clockwise,PinHeader_2x20_P2.54mm_Vertical,160.625,-85.03,90.0,bottom
KR1,~,Korry Switch,109.45,-128.285,0.0,top
KR10,~,Korry Switch,304.825,-128.235,0.0,top
KR11,~,Korry Switch,289.35,-194.41,0.0,top
KR12,~,Korry Switch,319.0,-194.435,0.0,top
KR13,~,Korry Switch,338.825,-125.885,0.0,top
KR14,~,Korry Switch,159.125,-123.085,0.0,top
KR2,~,Korry Switch,94.975,-194.36,0.0,top
KR3,~,Korry Switch,124.5,-194.285,0.0,top
KR4,~,Korry Switch,178.25,-194.31,0.0,top
KR5,~,Korry Switch,208.325,-128.01,0.0,top
KR6,~,Korry Switch,208.3,-159.96,0.0,top
KR7,~,Korry Switch,208.3,-194.41,0.0,top
KR8,~,Korry Switch,256.5,-109.16,0.0,top
KR9,~,Korry Switch,238.75,-194.385,0.0,top
R1,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,78.4,-128.425,0.0,top
R10,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,141.925,-127.25,0.0,top
R11,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,185.65,-112.825,0.0,top
R12,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,184.925,-130.025,0.0,top
R13,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,187.4,-166.3,0.0,top
R14,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,193.225,-196.025,0.0,top
R15,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,224.55,-175.325,0.0,top
R16,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,233.15,-167.175,0.0,top
R17,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,264.05,-175.05,0.0,top
R18,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,239.725,-148.675,0.0,top
R19,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,227.625,-108.15,0.0,top
R2,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,78.1,-118.95,0.0,top
R20,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,240.575,-117.35,0.0,top
R21,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,266.675,-127.4,0.0,top
R22,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,270.9,-175.2,0.0,top
R23,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,265.35,-197.2,0.0,top
R24,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,294.65,-170.1,0.0,top
R25,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,310.975,-169.35,0.0,top
R26,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,336.025,-195.75,0.0,top
R27,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,349.15,-195.875,0.0,top
R28,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,355.425,-138.9,0.0,top
R29,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,355.125,-117.775,0.0,top
R3,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,96.475,-99.7,0.0,top
R30,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,343.75,-98.825,0.0,top
R31,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,288.375,-128.55,0.0,top
R32,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,296.825,-99.7,0.0,top
R33,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,265.8,-139.05,0.0,top
R4,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,129.1,-126.8,0.0,top
R5,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,83.35,-153.175,0.0,top
R6,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,78.4,-196.9,0.0,top
R7,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,93.125,-169.8,0.0,top
R8,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,143.4,-176.075,0.0,top
R9,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,125.025,-168.05,0.0,top
