Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
J8,Conn_01x03_Pin,PinHeader_1x03_P2.54mm_Vertical,353.5,-160.8,90.0,top
J9,Conn_02x01,TerminalBlock_bornier-2_P5.08mm,74.975,-178.3,0.0,bottom
KR1,~,Korry Switch,71.8,-133.235,0.0,top
KR2,~,Korry Switch,164.075,-133.135,0.0,top
KR3,~,Korry Switch,192.25,-168.06,0.0,top
KR4,~,Korry Switch,261.5,-133.135,0.0,top
KR5,~,Korry Switch,352.45,-133.065,0.0,top
R1,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,63.8,-155.65,0.0,top
R10,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,190.75,-114.2,0.0,top
R11,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,173.05,-149.6,0.0,top
R12,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,216.175,-167.875,0.0,top
R13,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,254.175,-157.075,0.0,top
R14,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,252.75,-170.5,0.0,top
R15,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,272.95,-115.375,0.0,top
R16,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,272.0,-174.6,0.0,top
R17,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,340.225,-163.025,0.0,top
R18,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,329.725,-125.075,0.0,top
R19,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,354.475,-175.3,0.0,top
R2,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,88.025,-132.85,0.0,top
R20,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,352.7,-126.625,0.0,top
R21,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,354.05,-168.9,0.0,top
R3,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,65.925,-168.95,0.0,top
R4,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,86.125,-163.85,0.0,top
R5,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,152.275,-166.45,0.0,top
R6,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,108.45,-133.45,0.0,top
R7,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,147.05,-133.675,0.0,top
R8,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,141.1,-124.3,0.0,top
R9,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,172.7,-169.55,0.0,top
