Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
KR6,~,Korry Switch,325.9,-109.86,0.0,top
KR7,~,Korry Switch,212.65,-176.26,0.0,top
R1,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,82.0,-110.9,0.0,top
R10,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,130.95,-160.95,0.0,top
R11,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,151.55,-158.6,0.0,top
R12,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,139.95,-141.05,0.0,top
R13,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,179.95,-96.05,0.0,top
R14,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,187.45,-103.45,0.0,top
R15,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,187.85,-119.85,0.0,top
R16,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,190.4,-143.55,0.0,top
R17,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,209.35,-143.15,0.0,top
R18,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,140.0,-176.95,0.0,top
R19,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,190.65,-183.75,0.0,top
R2,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,79.65,-121.95,0.0,top
R20,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,190.4,-136.85,0.0,top
R21,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,238.45,-184.05,0.0,top
R22,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,237.6,-171.5,0.0,top
R23,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,237.15,-143.4,0.0,top
R24,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,273.8,-151.05,0.0,top
R25,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,280.2,-182.65,0.0,top
R26,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,288.1,-172.65,0.0,top
R27,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,283.4,-141.3,0.0,top
R28,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,286.45,-189.35,0.0,top
R29,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,335.75,-184.2,0.0,top
R3,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,96.75,-141.6,0.0,top
R30,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,353.0,-180.15,0.0,top
R31,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,352.6,-170.35,0.0,top
R32,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,359.7,-162.85,0.0,top
R33,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,283.7,-127.95,0.0,top
R34,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,307.4,-126.7,0.0,top
R35,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,305.45,-105.95,0.0,top
R36,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,237.65,-128.9,0.0,top
R37,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,293.2,-105.95,0.0,top
R38,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,244.9,-98.55,0.0,top
R39,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,237.4,-112.05,0.0,top
R4,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,65.05,-159.7,0.0,top
R40,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,234.45,-96.6,0.0,top
R41,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,191.15,-96.05,0.0,top
R42,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,219.2,-136.6,0.0,top
R5,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,106.15,-156.2,0.0,top
R6,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,89.75,-172.65,0.0,top
R7,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,88.5,-186.7,0.0,top
R8,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,140.25,-184.05,0.0,top
R9,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,139.7,-169.45,0.0,top
