Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
KR9,~,Korry Switch,96.4,-61.81,0.0,top
R1,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,96.6,-81.4,0.0,top
R10,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,133.35,-96.4,0.0,top
R11,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,100.45,-122.3,0.0,top
R12,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,134.35,-122.2,0.0,top
R13,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,186.05,-122.5,0.0,top
R14,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,209.85,-122.2,0.0,top
R15,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,106.95,-152.1,0.0,top
R16,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,211.15,-146.2,0.0,top
R17,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,172.85,-155.8,0.0,top
R18,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,211.15,-81.8,0.0,top
R2,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,137.1,-41.4,0.0,top
R3,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,146.1,-64.3,0.0,top
R4,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,114.5,-45.3,0.0,top
R5,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,178.9,-64.6,0.0,top
R6,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,189.75,-81.9,0.0,top
R7,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,156.1,-81.6,0.0,top
R8,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,107.75,-82.2,0.0,top
R9,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,180.05,-80.7,0.0,top
