Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
R14,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,117.55,-129.3,0.0,top
R15,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,143.6,-155.7,0.0,top
R2,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,126.95,-31.6,0.0,top
R3,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,37.35,-74.0,0.0,top
R4,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,78.05,-74.5,0.0,top
R5,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,147.7,-27.6,0.0,top
R6,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,140.95,-73.4,0.0,top
R7,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,64.9,-74.4,0.0,top
R8,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,127.85,-73.4,0.0,top
R9,220R,R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,51.15,-74.0,0.0,top
